nitrate_mid,phosphate_mid,avg_spills,n_overflows,spills_per_pipe,lc_woodland_1km,lc_arable_1km,lc_grass_1km,lc_wetland_1km,lc_urban_1km,lc_water_1km,lc_woodland_5km,lc_arable_5km,lc_grass_5km,lc_wetland_5km,lc_urban_5km,lc_water_5km
7.5,0.01,9.185,8.0,7.75,5.347166799680767,0.0,20.590582601755784,0.0,73.36392657621708,0.6983240223463687,9.17430461464892,0.1641826731489599,25.14306208655456,0.0079700326771339,64.03522754443293,1.2122419701920777
3.5,0.01,9.185,8.0,7.75,5.347166799680767,0.0,20.590582601755784,0.0,73.36392657621708,0.6983240223463687,9.17430461464892,0.1641826731489599,25.14306208655456,0.0079700326771339,64.03522754443293,1.2122419701920777
0.75,0.01,53.05,2.0,48.5,13.992425752441696,0.1793900737492525,27.805461431134145,0.0,55.31193940601954,2.710783336655372,11.202244593765194,0.0286950907482244,29.22754409877488,0.1466637971575918,56.26310209872706,2.6845851566672247
7.5,0.01,9.185,8.0,7.75,5.347166799680767,0.0,20.590582601755784,0.0,73.36392657621708,0.6983240223463687,9.17430461464892,0.1641826731489599,25.14306208655456,0.0079700326771339,64.03522754443293,1.2122419701920777
1.5,0.035,9.185,8.0,7.75,5.347166799680767,0.0,20.590582601755784,0.0,73.36392657621708,0.6983240223463687,9.17430461464892,0.1641826731489599,25.14306208655456,0.0079700326771339,64.03522754443293,1.2122419701920777
3.5,0.01,9.185,8.0,7.75,5.347166799680767,0.0,20.590582601755784,0.0,73.36392657621708,0.6983240223463687,9.17430461464892,0.1641826731489599,25.14306208655456,0.0079700326771339,64.03522754443293,1.2122419701920777
3.5,0.01,9.185,8.0,7.75,5.347166799680767,0.0,20.590582601755784,0.0,73.36392657621708,0.6983240223463687,9.17430461464892,0.1641826731489599,25.14306208655456,0.0079700326771339,64.03522754443293,1.2122419701920777
7.5,0.01,9.185,8.0,7.75,5.347166799680767,0.0,20.590582601755784,0.0,73.36392657621708,0.6983240223463687,9.17430461464892,0.1641826731489599,25.14306208655456,0.0079700326771339,64.03522754443293,1.2122419701920777
3.5,0.01,9.185,8.0,7.75,5.347166799680767,0.0,20.590582601755784,0.0,73.36392657621708,0.6983240223463687,9.17430461464892,0.1641826731489599,25.14306208655456,0.0079700326771339,64.03522754443293,1.2122419701920777
3.5,0.35,9.185,8.0,7.75,5.347166799680767,0.0,20.590582601755784,0.0,73.36392657621708,0.6983240223463687,9.17430461464892,0.1641826731489599,25.14306208655456,0.0079700326771339,64.03522754443293,1.2122419701920777
1.5,0.075,0.0,0.0,0.0,11.3926576217079,15.522745411013569,70.88986432561852,0.0,1.8156424581005588,0.0,22.020198799550432,8.84394952691446,65.65805520792647,0.0,2.159374427076276,0.0757255705323906
0.75,0.01,0.0,0.0,0.0,11.41834095882236,15.774815993634377,70.71812214044162,0.0,1.7107618858165905,0.0,22.039531362078584,8.811668127839324,65.67386626285167,0.0,2.159878855503308,0.0757153104327727
0.75,0.01,97.83541666666667,8.0,88.5,10.432012741389608,20.78439179773044,67.72844913398367,0.0,0.6768863229145928,0.0,21.32029456771232,9.18053430247386,66.23947972456006,0.0,2.16940831420556,0.075714103545014
0.75,0.01,0.0,0.0,0.0,11.41834095882236,15.774815993634377,70.71812214044162,0.0,1.7107618858165905,0.0,22.039531362078584,8.811668127839324,65.67386626285167,0.0,2.159878855503308,0.0757153104327727
1.5,0.075,0.0,0.0,0.0,26.374501992031878,4.860557768924303,63.625498007968126,0.0,4.183266932270916,0.0,25.01036186832457,9.113661724852545,61.68420213613901,0.0,2.2078750199266697,0.0669536107125777
0.75,0.35,0.0,0.0,0.0,22.104843531991232,4.863464221646402,67.8891767988838,0.0,4.046242774566474,0.0,25.50815438327993,9.012068168412329,61.29975927431569,0.0,2.2183429783028044,0.066956812855708
0.75,0.01,0.0,0.0,0.0,22.104843531991232,4.863464221646402,67.8891767988838,0.0,4.046242774566474,0.0,25.50815438327993,9.012068168412329,61.29975927431569,0.0,2.2183429783028044,0.066956812855708
1.5,0.01,0.0,0.0,0.0,22.104843531991232,4.863464221646402,67.8891767988838,0.0,4.046242774566474,0.0,25.50815438327993,9.012068168412329,61.29975927431569,0.0,2.2183429783028044,0.066956812855708
0.75,0.01,0.0,0.0,0.0,22.104843531991232,4.863464221646402,67.8891767988838,0.0,4.046242774566474,0.0,25.50815438327993,9.012068168412329,61.29975927431569,0.0,2.2183429783028044,0.066956812855708
0.1,0.035,98.65,2.0,121.0,15.018897951064252,8.155957827730257,68.05251641137856,0.0,8.772627809826934,0.0,15.72381688759934,14.351988394059928,66.63690784596622,0.0,2.2717671159717185,0.3929758554996692
1.5,0.01,98.65,2.0,121.0,28.916383955298343,33.186988625024945,36.5196567551387,0.0,1.3769706645380164,0.0,19.568215700812384,15.278276051756714,60.98953226025049,0.0,2.382945476868129,0.4958822638380649
1.5,0.01,98.65,2.0,121.0,28.9904229848364,33.32003192338388,36.312849162011176,0.0,1.3766959297685557,0.0,19.568457718580863,15.306439656615414,60.95793777947824,0.0,2.384880875519102,0.4957874012609898
0.75,0.01,0.0,0.0,0.0,28.23880597014925,34.885572139303484,35.4228855721393,0.0,1.4527363184079602,0.0,19.58566486520956,15.249414127887512,61.09091778659908,0.0,2.3674015973982496,0.4862339981188324
0.75,0.035,98.65,2.0,121.0,28.88711925144336,33.10770455902847,36.6115867011746,0.0,1.3935894883535735,0.0,19.56573724233584,15.30202305227414,60.9609896854624,0.0,2.384937905527125,0.4965963620131681
0.75,0.035,98.65,2.0,121.0,28.88711925144336,33.10770455902847,36.6115867011746,0.0,1.3935894883535735,0.0,19.56573724233584,15.30202305227414,60.9609896854624,0.0,2.384937905527125,0.4965963620131681
1.5,0.035,0.0,0.0,0.0,17.14797849034057,24.337781318462454,53.13682533359888,0.1991635132443736,5.178251344353715,0.0,12.489737356024072,21.334342991510898,54.43226654975888,1.168546490773584,10.134311107568452,0.041449125184329
1.5,0.075,0.0,0.0,0.0,17.14797849034057,24.337781318462454,53.13682533359888,0.1991635132443736,5.178251344353715,0.0,12.489737356024072,21.334342991510898,54.43226654975888,1.168546490773584,10.134311107568452,0.041449125184329
1.5,0.15,0.0,0.0,0.0,17.14797849034057,24.337781318462454,53.13682533359888,0.1991635132443736,5.178251344353715,0.0,12.489737356024072,21.334342991510898,54.43226654975888,1.168546490773584,10.134311107568452,0.041449125184329
0.75,0.035,0.0,0.0,0.0,17.14797849034057,24.337781318462454,53.13682533359888,0.1991635132443736,5.178251344353715,0.0,12.489737356024072,21.334342991510898,54.43226654975888,1.168546490773584,10.134311107568452,0.041449125184329
0.75,0.01,0.0,0.0,0.0,17.14797849034057,24.337781318462454,53.13682533359888,0.1991635132443736,5.178251344353715,0.0,12.489737356024072,21.334342991510898,54.43226654975888,1.168546490773584,10.134311107568452,0.041449125184329
0.35,0.035,0.0,0.0,0.0,3.9992041384799046,1.870274572224433,90.07162753680859,0.0,4.058893752487068,0.0,8.934477839147519,1.88811578955758,86.56640285648248,0.021519259737465,0.8312810335620751,0.0860770389498601
0.35,0.035,0.0,0.0,0.0,3.9992041384799046,1.870274572224433,90.07162753680859,0.0,4.058893752487068,0.0,8.934477839147519,1.88811578955758,86.56640285648248,0.021519259737465,0.8312810335620751,0.0860770389498601
0.35,0.01,0.0,0.0,0.0,3.961775831176588,1.8514831773840332,90.12542305395182,0.0,4.061317937487558,0.0,8.933012370871063,1.8875143476597371,86.5705904859074,0.0215214896059176,0.8313671725545211,0.0860859584236704
0.35,0.01,98.34,10.0,96.2,4.640509858593905,4.60067715594503,83.38976299541923,0.0,7.369049990041825,0.0,3.6746829489928494,1.6492232150685917,86.48577554940894,4.533968896718292,2.2350999976086663,0.01195666903143
0.35,0.01,98.34,10.0,96.2,4.658570575353375,4.678478996615568,83.39637666733029,0.0,7.266573760700775,0.0,3.6760720548381953,1.6507253307827197,86.51362984218078,4.522556990275785,2.2381635581061694,0.0119560019129603
0.35,0.01,98.34,10.0,96.2,4.637738853503184,4.677547770700636,83.39968152866241,0.0,7.285031847133758,0.0,3.676957045043321,1.6507648038770255,86.50852483320979,4.519476792845357,2.2374199925073928,0.0119562878117602
0.1,0.01,98.34,10.0,96.2,4.700258912567218,4.580760804620594,83.2702648874726,0.0,7.448715395339573,0.0,3.672825237920645,1.648307854170984,86.4572539892557,4.5503817889081954,2.233345554829351,0.0119558113213562
0.35,0.15,46.1875,4.0,56.75,28.360884285998804,0.876319458275244,69.8864767974507,0.0,0.876319458275244,0.0,17.001331218263996,18.897719391944136,59.9853326849955,0.016739870385575,3.949812274310676,0.0183341437556297
3.5,0.01,46.1875,4.0,56.75,28.449133983675097,0.8958789567987258,69.75910810272745,0.0,0.8958789567987258,0.0,17.007963141574933,18.888348624584506,59.98899986449109,0.0183335591815261,3.949686336715742,0.0183335591815261
1.5,0.01,46.1875,4.0,56.75,29.578025477707005,0.8757961783439491,68.71019108280255,0.0,0.8359872611464968,0.0,17.116736541741723,18.8901818877429,59.82050341936203,0.0175351899379891,3.956576493280834,0.0183322440260796
1.5,0.01,46.1875,4.0,56.75,28.360884285998804,0.876319458275244,69.8864767974507,0.0,0.876319458275244,0.0,17.001331218263996,18.897719391944136,59.9853326849955,0.016739870385575,3.949812274310676,0.0183341437556297
3.5,0.01,46.1875,4.0,56.75,28.360884285998804,0.876319458275244,69.8864767974507,0.0,0.876319458275244,0.0,17.000924656442304,18.90045595128017,59.98469534164461,0.0167394700762044,3.9489207027388966,0.0183337053215572
0.75,0.075,39.46949855699856,22.0,37.09090909090909,21.88995215311005,10.147527910685806,38.51674641148325,0.3588516746411483,29.086921850079744,0.0,16.260382953621477,19.861135468647863,59.38332031312278,0.1203705179918052,4.356456164405401,0.0183345822106723
1.5,0.035,39.46949855699856,22.0,37.09090909090909,21.85879537295573,10.1715197447148,38.512165935380935,0.3589948145193458,29.0985241324292,0.0,16.26292337247212,19.86432949916701,59.37776502379415,0.1203657204805063,4.3562825326222985,0.0183338514639181
0.75,0.035,39.46949855699856,22.0,37.09090909090909,21.85879537295573,10.1715197447148,38.512165935380935,0.3589948145193458,29.0985241324292,0.0,16.26292337247212,19.86432949916701,59.37776502379415,0.1203657204805063,4.3562825326222985,0.0183338514639181
0.75,0.035,39.46949855699856,22.0,37.09090909090909,21.85879537295573,10.1715197447148,38.512165935380935,0.3589948145193458,29.0985241324292,0.0,16.26292337247212,19.86432949916701,59.37776502379415,0.1203657204805063,4.3562825326222985,0.0183338514639181
7.5,0.01,9.185,8.0,7.75,6.309713375796179,0.0,10.270700636942676,0.0,82.84235668789809,0.5772292993630573,10.306870715765982,1.732823210585047,23.877729953770128,0.0,63.96700143472023,0.1155746851586163
7.5,0.035,9.185,8.0,7.75,6.660019940179461,0.0,9.451645064805584,0.0,83.31006979062812,0.5782652043868395,10.210164736636568,1.6919974815298908,23.717453157252955,0.0,64.2648219138779,0.115562710702701
7.5,0.01,9.185,8.0,7.75,6.309713375796179,0.0,10.270700636942676,0.0,82.84235668789809,0.5772292993630573,10.306870715765982,1.732823210585047,23.877729953770128,0.0,63.96700143472023,0.1155746851586163
7.5,0.035,9.185,8.0,7.75,6.660019940179461,0.0,9.451645064805584,0.0,83.31006979062812,0.5782652043868395,10.210164736636568,1.6919974815298908,23.717453157252955,0.0,64.2648219138779,0.115562710702701
7.5,0.01,9.185,8.0,7.75,6.362185879537295,0.0,9.732748304746709,0.0,83.3266852812126,0.5783805345033906,10.209611859408623,1.7095720092452378,23.775404479158365,0.0,64.18984617836934,0.1155654738184426
7.5,0.01,9.185,8.0,7.75,6.363455016955914,0.0,9.694793536804308,0.0,83.36325553560742,0.5784959106323558,10.21091396049548,1.708195832735505,23.77126277360626,0.0,64.19404722049516,0.1155802126675913
7.5,0.075,9.185,8.0,7.75,6.351108448172559,0.0,9.726383063710804,0.0,83.34331935290594,0.579189135210705,10.212392906953577,1.7095038852361029,23.772066148635187,0.0,64.19047619047619,0.115560868698944
7.5,0.01,9.185,8.0,7.75,6.344772545889864,0.0,9.696727853152437,0.0,83.37988826815642,0.578611332801277,10.20787170617398,1.7080869107777654,23.768152906856265,0.0,64.20031563341888,0.1155728427731106
7.5,0.01,9.185,8.0,7.75,6.369808306709265,0.0,9.704472843450478,0.0,83.34664536741214,0.579073482428115,10.2112227004623,1.7089112067591263,23.77172007014188,0.0,64.19257133747807,0.1155746851586163
3.5,0.075,9.185,8.0,7.75,6.430420067688631,0.0,9.755126418475015,0.0,83.23710929723272,0.5773442166036233,10.241736871049758,1.7096128862569442,23.78633425522249,0.0,64.14674775040449,0.1155682370663202
3.5,0.01,9.185,8.0,7.75,6.402863392324518,0.0,9.723603102008353,0.0,83.29687810697952,0.5766553986876118,10.232235646657529,1.7094902610857852,23.78383117090121,0.0,64.1588829736364,0.1155599477190857
7.5,0.035,9.185,8.0,7.75,6.402074192261667,0.0,9.692859992022337,0.0,83.3266852812126,0.5783805345033906,10.229799851742031,1.7097491570817094,23.77707102832046,0.0,64.16780251400878,0.1155774488470153
7.5,0.01,9.185,8.0,7.75,6.660019940179461,0.0,9.451645064805584,0.0,83.31006979062812,0.5782652043868395,10.210164736636568,1.6919974815298908,23.717453157252955,0.0,64.2648219138779,0.115562710702701
3.5,0.15,9.185,8.0,7.75,6.68129238133227,0.0,36.69724770642202,0.0,56.62145991224571,0.0,7.7679033993544016,1.5550153429243214,23.38102259594309,0.0,66.72856972063921,0.5674889411389631
7.5,0.01,9.185,8.0,7.75,6.68129238133227,0.0,36.69724770642202,0.0,56.62145991224571,0.0,7.7679033993544016,1.5550153429243214,23.38102259594309,0.0,66.72856972063921,0.5674889411389631
7.5,0.01,9.185,8.0,7.75,6.68129238133227,0.0,36.69724770642202,0.0,56.62145991224571,0.0,7.7679033993544016,1.5550153429243214,23.38102259594309,0.0,66.72856972063921,0.5674889411389631
3.5,0.01,9.185,8.0,7.75,6.68129238133227,0.0,36.69724770642202,0.0,56.62145991224571,0.0,7.7679033993544016,1.5550153429243214,23.38102259594309,0.0,66.72856972063921,0.5674889411389631
7.5,0.01,9.185,8.0,7.75,6.68129238133227,0.0,36.69724770642202,0.0,56.62145991224571,0.0,7.7679033993544016,1.5550153429243214,23.38102259594309,0.0,66.72856972063921,0.5674889411389631
0.35,0.01,9.185,8.0,7.75,6.68129238133227,0.0,36.69724770642202,0.0,56.62145991224571,0.0,7.7679033993544016,1.5550153429243214,23.38102259594309,0.0,66.72856972063921,0.5674889411389631
3.5,0.01,9.185,8.0,7.75,6.68129238133227,0.0,36.69724770642202,0.0,56.62145991224571,0.0,7.7679033993544016,1.5550153429243214,23.38102259594309,0.0,66.72856972063921,0.5674889411389631
7.5,0.075,9.185,8.0,7.75,6.68129238133227,0.0,36.69724770642202,0.0,56.62145991224571,0.0,7.7679033993544016,1.5550153429243214,23.38102259594309,0.0,66.72856972063921,0.5674889411389631
3.5,0.01,9.185,8.0,7.75,6.68129238133227,0.0,36.69724770642202,0.0,56.62145991224571,0.0,7.7679033993544016,1.5550153429243214,23.38102259594309,0.0,66.72856972063921,0.5674889411389631
7.5,0.01,9.185,8.0,7.75,6.68129238133227,0.0,36.69724770642202,0.0,56.62145991224571,0.0,7.7679033993544016,1.5550153429243214,23.38102259594309,0.0,66.72856972063921,0.5674889411389631
1.5,0.15,53.129629629629626,9.0,31.33333333333333,5.754679410593389,3.902827558741537,85.58343289526084,0.0,4.759060135404222,0.0,9.972102662203094,7.318667304320102,79.24358361230671,0.1163717519528136,3.3062330623306235,0.0207237366491311
1.5,0.15,21.18875,32.0,19.96875,51.35566188197768,0.0,19.976076555023923,0.0,27.292663476874,1.375598086124402,22.001339114908813,24.61898992475449,30.84428006631807,0.0,21.181131233261063,1.0465820686136973
0.75,0.035,21.18875,32.0,19.96875,51.35566188197768,0.0,19.976076555023923,0.0,27.292663476874,1.375598086124402,22.000015941462948,24.618401230680934,30.84673080448593,0.0,21.18062474593293,1.046557042539794
0.75,0.035,21.18875,32.0,19.96875,51.36590229312064,0.0,19.96011964107677,0.0,27.298105682951142,1.3758723828514456,22.00106812910014,24.61718731317705,30.8450176560146,0.0,21.18243485608156,1.0466070958845144
1.5,0.035,21.18875,32.0,19.96875,51.35566188197768,0.0,19.976076555023923,0.0,27.292663476874,1.375598086124402,22.000015941462948,24.618401230680934,30.84673080448593,0.0,21.18062474593293,1.046557042539794
1.5,0.01,21.18875,32.0,19.96875,51.35566188197768,0.0,19.976076555023923,0.0,27.292663476874,1.375598086124402,22.00019129908017,24.61859745891055,30.8461795979531,0.0,21.180793572350908,1.046565384431443
1.5,0.01,21.18875,32.0,19.96875,51.35566188197768,0.0,19.976076555023923,0.0,27.292663476874,1.375598086124402,22.001339114908813,24.61898992475449,30.84428006631807,0.0,21.181131233261063,1.0465820686136973
0.75,0.035,21.18875,32.0,19.96875,51.35566188197768,0.0,19.976076555023923,0.0,27.292663476874,1.375598086124402,22.001339114908813,24.61898992475449,30.84428006631807,0.0,21.181131233261063,1.0465820686136973
1.5,0.01,21.18875,32.0,19.96875,51.35566188197768,0.0,19.976076555023923,0.0,27.292663476874,1.375598086124402,22.000366659492894,24.61879369026838,30.84562838263309,0.0,21.180962401460263,1.0465737264560766
3.5,0.035,8.333333333333334,12.0,9.25,0.9176142030720128,0.0,15.360063834031518,0.0,83.72232196289647,0.0,4.96094372708433,25.31165311653116,46.6578989319305,0.0215208034433285,22.831181252989,0.1626016260162601
1.5,0.035,8.333333333333334,12.0,9.25,2.053429027113238,15.410685805422649,35.406698564593306,0.0,47.12918660287082,0.0,4.825519297294712,24.599467550893525,47.79368394203638,0.0215211465191538,22.41945511645332,0.2861515407546748
7.5,0.15,8.333333333333334,12.0,9.25,0.9156050955414012,0.0,19.128184713375795,0.0,79.9562101910828,0.0,4.996014666029013,25.194484297784157,46.69536107125777,0.0215208034433285,22.862266857962695,0.1761517615176151
7.5,0.35,8.333333333333334,12.0,9.25,2.9470330545599364,16.606929510155314,36.37992831541219,0.0,44.06610911987256,0.0,4.796862670078194,24.487274524339018,47.91043943343137,0.0215213180611683,22.426807591445677,0.3028926245645919
3.5,0.15,15.25,2.0,15.5,14.39092356687898,13.316082802547772,66.22213375796179,0.0,6.070859872611465,0.0,9.1920673383497,21.971846703226632,59.73409003953577,0.0,7.735779875015941,0.4535454661395229
0.75,0.035,15.25,2.0,15.5,14.351114649681527,13.435509554140127,66.12261146496814,0.0,6.090764331210191,0.0,9.201182724570227,21.97046376511281,59.722011906944125,0.0,7.740310664445738,0.4534840164816335
7.5,0.075,15.25,2.0,15.5,14.39092356687898,13.316082802547772,66.22213375796179,0.0,6.070859872611465,0.0,9.1920673383497,21.971846703226632,59.73409003953577,0.0,7.735779875015941,0.4535454661395229
3.5,0.15,15.25,2.0,15.5,2.76671974522293,33.14092356687898,53.224522292993626,0.0,10.86783439490446,0.0,13.081349016607696,18.20391444327564,59.44104427656115,0.0,7.905390328647477,0.4175831181664594
3.5,0.075,15.25,2.0,15.5,14.39092356687898,13.316082802547772,66.22213375796179,0.0,6.070859872611465,0.0,9.1920673383497,21.971846703226632,59.73409003953577,0.0,7.735779875015941,0.4535454661395229
1.5,0.075,15.25,2.0,15.5,14.39092356687898,13.316082802547772,66.22213375796179,0.0,6.070859872611465,0.0,9.1920673383497,21.971846703226632,59.73409003953577,0.0,7.735779875015941,0.4535454661395229
3.5,0.075,15.25,2.0,15.5,2.76671974522293,33.14092356687898,53.224522292993626,0.0,10.86783439490446,0.0,13.081349016607696,18.20391444327564,59.44104427656115,0.0,7.905390328647477,0.4175831181664594
3.5,0.15,15.25,2.0,15.5,14.39092356687898,13.316082802547772,66.22213375796179,0.0,6.070859872611465,0.0,9.1920673383497,21.971846703226632,59.73409003953577,0.0,7.735779875015941,0.4535454661395229
1.5,0.075,15.25,2.0,15.5,14.39092356687898,13.316082802547772,66.22213375796179,0.0,6.070859872611465,0.0,9.1920673383497,21.971846703226632,59.73409003953577,0.0,7.735779875015941,0.4535454661395229
7.5,0.075,15.25,2.0,15.5,14.39092356687898,13.316082802547772,66.22213375796179,0.0,6.070859872611465,0.0,9.1920673383497,21.971846703226632,59.73409003953577,0.0,7.735779875015941,0.4535454661395229
3.5,0.075,15.25,2.0,15.5,2.76671974522293,33.14092356687898,53.224522292993626,0.0,10.86783439490446,0.0,13.081349016607696,18.20391444327564,59.44104427656115,0.0,7.905390328647477,0.4175831181664594
3.5,0.15,15.25,2.0,15.5,14.39092356687898,13.316082802547772,66.22213375796179,0.0,6.070859872611465,0.0,9.1920673383497,21.971846703226632,59.73409003953577,0.0,7.735779875015941,0.4535454661395229
1.5,0.35,15.25,2.0,15.5,14.39092356687898,13.316082802547772,66.22213375796179,0.0,6.070859872611465,0.0,9.1920673383497,21.971846703226632,59.73409003953577,0.0,7.735779875015941,0.4535454661395229
1.5,0.35,15.25,2.0,15.5,14.39092356687898,13.316082802547772,66.22213375796179,0.0,6.070859872611465,0.0,9.1920673383497,21.971846703226632,59.73409003953577,0.0,7.735779875015941,0.4535454661395229
1.5,0.075,15.25,2.0,15.5,14.39092356687898,13.316082802547772,66.22213375796179,0.0,6.070859872611465,0.0,9.1920673383497,21.971846703226632,59.73409003953577,0.0,7.735779875015941,0.4535454661395229
1.5,0.075,15.25,2.0,15.5,14.39092356687898,13.316082802547772,66.22213375796179,0.0,6.070859872611465,0.0,9.1920673383497,21.971846703226632,59.73409003953577,0.0,7.735779875015941,0.4535454661395229
3.5,0.15,15.25,2.0,15.5,14.39092356687898,13.316082802547772,66.22213375796179,0.0,6.070859872611465,0.0,9.1920673383497,21.971846703226632,59.73409003953577,0.0,7.735779875015941,0.4535454661395229
1.5,0.15,15.25,2.0,15.5,14.690053817022124,13.23500099661152,65.99561490930836,0.0,6.079330277058003,0.0,9.198801230651512,21.96999888412428,59.74797149734581,0.0,7.717077680891425,0.4535237761234477
0.75,0.075,15.25,2.0,15.5,14.750499001996008,12.994011976047904,66.187624750499,0.0,6.067864271457086,0.0,9.18237990831174,21.97568267889177,59.75921865656767,0.0,7.716165038867849,0.4536575642814431
1.5,0.075,15.25,2.0,15.5,14.64726982861698,13.351933041052211,65.9027500996413,0.0,6.098047030689518,0.0,9.204590738822027,21.96381605164581,59.74575595759942,0.0,7.719773651071969,0.4534948593289232
3.5,0.075,15.25,2.0,15.5,2.76671974522293,33.14092356687898,53.224522292993626,0.0,10.86783439490446,0.0,13.081349016607696,18.20391444327564,59.44104427656115,0.0,7.905390328647477,0.4175831181664594
3.5,0.075,15.25,2.0,15.5,14.39092356687898,13.316082802547772,66.22213375796179,0.0,6.070859872611465,0.0,9.1920673383497,21.971846703226632,59.73409003953577,0.0,7.735779875015941,0.4535454661395229
3.5,0.075,15.25,2.0,15.5,14.39092356687898,13.316082802547772,66.22213375796179,0.0,6.070859872611465,0.0,9.1920673383497,21.971846703226632,59.73409003953577,0.0,7.735779875015941,0.4535454661395229
3.5,0.075,15.25,2.0,15.5,14.39092356687898,13.316082802547772,66.22213375796179,0.0,6.070859872611465,0.0,9.1920673383497,21.971846703226632,59.73409003953577,0.0,7.735779875015941,0.4535454661395229
1.5,0.35,15.25,2.0,15.5,14.39092356687898,13.316082802547772,66.22213375796179,0.0,6.070859872611465,0.0,9.1920673383497,21.971846703226632,59.73409003953577,0.0,7.735779875015941,0.4535454661395229
3.5,0.35,15.25,2.0,15.5,2.76671974522293,33.14092356687898,53.224522292993626,0.0,10.86783439490446,0.0,13.081349016607696,18.20391444327564,59.44104427656115,0.0,7.905390328647477,0.4175831181664594
3.5,0.35,15.25,2.0,15.5,14.39092356687898,13.316082802547772,66.22213375796179,0.0,6.070859872611465,0.0,9.1920673383497,21.971846703226632,59.73409003953577,0.0,7.735779875015941,0.4535454661395229
3.5,0.35,15.25,2.0,15.5,14.39092356687898,13.316082802547772,66.22213375796179,0.0,6.070859872611465,0.0,9.1920673383497,21.971846703226632,59.73409003953577,0.0,7.735779875015941,0.4535454661395229
3.5,0.35,15.25,2.0,15.5,14.39092356687898,13.316082802547772,66.22213375796179,0.0,6.070859872611465,0.0,9.1920673383497,21.971846703226632,59.73409003953577,0.0,7.735779875015941,0.4535454661395229
3.5,0.35,15.25,2.0,15.5,2.76671974522293,33.14092356687898,53.224522292993626,0.0,10.86783439490446,0.0,13.081349016607696,18.20391444327564,59.44104427656115,0.0,7.905390328647477,0.4175831181664594
3.5,0.01,21.734781746031743,60.0,22.933333333333334,3.86762360446571,0.0,7.914673046251994,0.0,88.21770334928229,0.0,10.353732604294526,0.8018364126189604,24.825843681752243,0.2965041207696354,62.68113054151855,0.072531922016228
3.5,0.01,21.734781746031743,60.0,22.933333333333334,4.00398406374502,0.0,5.458167330677291,0.0,90.5378486055777,0.0,10.420934329143384,0.7827258307494879,24.74433878797057,0.2439043831052375,62.801393283861664,0.0669541443818299
3.5,0.01,21.734781746031743,60.0,22.933333333333334,4.001592673700976,0.0,4.917380051761895,0.0,91.08102727453712,0.0,9.700945306148476,0.8584272528733801,25.25465878114489,0.2056399547273278,63.08523696418039,0.0605761106948717
1.5,0.01,21.734781746031743,60.0,22.933333333333334,3.813897763578275,0.0,5.271565495207668,0.0,90.91453674121406,0.0,10.399132874266767,0.7985845447589901,23.76386763580719,0.2279393011986738,63.79670364702882,0.0980298393267023
3.5,0.01,21.734781746031743,60.0,22.933333333333334,4.019900497512438,0.0,5.353233830845771,0.0,90.62686567164178,0.0,10.440694717880456,0.7755398091837304,24.796550322410948,0.2399151927690677,62.74698910418377,0.0669530770518328
1.5,0.01,21.734781746031743,60.0,22.933333333333334,4.020700636942675,0.0,5.055732484076433,0.0,90.92356687898088,0.0,10.368327501414806,0.7938848548131263,24.738759275938754,0.2287599933045855,62.89704206154999,0.0669541443818299
1.5,0.01,21.734781746031743,60.0,22.933333333333334,4.018301173662224,0.0,6.027451760493336,0.0,89.95424706584444,0.0,10.400510102419002,0.7683417686207309,25.04204359781612,0.2558482445303471,62.53536842944247,0.0669509424939226
3.5,0.35,21.734781746031743,60.0,22.933333333333334,4.018301173662224,0.0,6.027451760493336,0.0,89.95424706584444,0.0,10.400510102419002,0.7683417686207309,25.04204359781612,0.2558482445303471,62.53536842944247,0.0669509424939226
3.5,0.035,21.734781746031743,60.0,22.933333333333334,4.018301173662224,0.0,6.027451760493336,0.0,89.95424706584444,0.0,10.400510102419002,0.7683417686207309,25.04204359781612,0.2558482445303471,62.53536842944247,0.0669509424939226
1.5,0.075,21.734781746031743,60.0,22.933333333333334,4.019900497512438,0.0,5.353233830845771,0.0,90.62686567164178,0.0,10.440694717880456,0.7755398091837304,24.796550322410948,0.2399151927690677,62.74698910418377,0.0669530770518328
7.5,0.75,51.875,2.0,61.5,5.18237990831174,34.48275862068966,51.3454255531194,0.0,8.989435917879211,0.0,10.036985078433872,30.32138757811504,50.34673511031757,0.0,9.104387195510776,0.0454342558347149
7.5,0.01,51.875,2.0,61.5,5.180314803745766,34.34947200637577,51.48435943415023,0.0,8.985853755728233,0.0,10.037382134687272,30.316990937422784,50.33835215724408,0.0,9.116777325224572,0.0454324451423151
3.5,0.01,51.875,2.0,61.5,5.18237990831174,34.48275862068966,51.3454255531194,0.0,8.989435917879211,0.0,10.036985078433872,30.32138757811504,50.34673511031757,0.0,9.104387195510776,0.0454342558347149
7.5,0.01,51.875,2.0,61.5,5.18237990831174,34.48275862068966,51.3454255531194,0.0,8.989435917879211,0.0,10.036985078433872,30.32138757811504,50.34673511031757,0.0,9.104387195510776,0.0454342558347149
3.5,0.01,51.875,2.0,61.5,5.18237990831174,34.48275862068966,51.3454255531194,0.0,8.989435917879211,0.0,10.036985078433872,30.32138757811504,50.34673511031757,0.0,9.104387195510776,0.0454342558347149
